Incident ID,Article URL,Incident Description,Publication Date,Incident Date,Pub Date Minus Incident Date,Province,City or Region,Detailed Location,Incident Category,Gender of Victim(s),Name of Victim(s),Ethnic Community,Black/African/Caribbean,Central Asian,East Asian,Indigenous,Latin American,Middle Eastern,South Asian,Southeast Asian,Identity-Based,Context,Type of Incident,Previous Tags,Needs Review,D4G Notes,CCMF Notes,Status
226,https://www.thechronicleherald.ca/news/canada/bc-casino-accused-of-profiling-drake-says-it-stands-against-racism-256379/,B.C. casino accused of 'profiling' Drake says it stands against racism,,2018-11-03,,British Columbia,Vancouver,,,,,Black/African/Caribbean,,,,,,,,,,,,Investigation; race relations; anti-black; Vancouver,,,,
227,https://www.stalbertgazette.com/article/far-right-group-removed-from-anti-racism-event-20181102,Far-right group removed from anti-racism event,2018-11-02,2018-11-02,0,Alberta,St. Albert,,Non-Criminal,,,,,,,,,,,,,,,"NC; rally; white supremacists; St. Albert, AB",,,,
228,https://www.cbc.ca/news/canada/prince-edward-island/pei-okay-to-be-white-charlottetown-1.4893824,It's okay to be white' poster found in Charlottetown,2018-11-06,2018-11-06,0,Prince Edward Island,Charlottetown,,Non-Criminal,,,,,,,,,,,,,,Hate speech: Other,NC; hate speech; white supremacists; Charlottetown,,,,
229,https://www.cnn.com/2018/11/06/us/rings-of-peace-toronto-trnd/index.html,Busloads of Muslims formed human 'rings of peace' to protect synagogues in Canada,2018-11-06,2018-11-06,0,Ontario,Toronto,,Non-Criminal,,,,,,,,,,,,,,,"NC; rally; anti-racism; Toronto, Quebec",,,,
230,https://twitter.com/SGUYBRAY/status/1060709973204787200?s=19,Man in MAGA hat disrupts UBC class,,2018-11-08,,British Columbia,Vancouver,,Non-Criminal,,,South Asian,,,,,,,India,,,,Hate speech: Other,"NC; hate speech; anti-asian, anti-indian; Vancouver",,,,
231,https://www.huffingtonpost.ca/2018/11/09/kerry-diotte-bashir-mohamed-twitter-court-legal_a_23585265/?utm_hp_ref=ca-politics,Edmonton MP Kerry Diotte Threatens Legal Action Against Tweets That He's 'Racist',,2018-11-11,,Alberta,Edmonton,,Non-Criminal,,,,,,,,,,,,,,Hate speech: Other,NC; hate speech; white supremacists; Edmonton,,,,
232,https://m.facebook.com/story.php?story_fbid=2256781771217650&id=1654343418128158,AMPAC islamophobic Graffiti at schools,2018-11-09,2018-11-09,0,Alberta,Edmonton,,Criminal: Unknown,,,,,,,,,,,,Religious discrimination: Islamophobia,Educational institute: Other,"Hate speech: Other, Vandalism","C; vandalism, hate speech; anti-muslim; Edmonton",,,,
233,https://globalnews.ca/news/4641677/chilliwack-anti-racism-advocate-ordered-deported-back-to-u-k-over-his-racist-past/,Chilliwack anti-racism advocate ordered deported back to U.K. over his racist past,2018-11-07,2018-11-07,0,British Columbia,Chilliwack,,Non-Criminal,,,,,,,,,,,,,,,"NC; race relations; anti-racism; Chilliwack, BC",,,,
234,https://calgary.ctvnews.ca/four-military-members-suspended-over-alleged-connection-to-racist-website-1.4171877,Four military members suspended over alleged connection to racist website,2018-11-10,2018-11-10,0,Alberta,Calgary,,,,,,,,,,,,,,,"Online: Other, Protective services: Military",,Military investigation; race relations; white supremacists; Calgary,,,,
235,https://www.huffingtonpost.ca/2018/11/12/jewish-hate-crime-north-toronto_a_23587752/,Jewish Teens Assaulted In Toronto Hate Crime: Police,,2018-11-14,,Ontario,Toronto,,,,,,,,,,,,,,Religious discrimination: Anti-Semitism,,,Police investigation; hate crime; anti-semitic; Toronto,,,,
236,https://globalnews.ca/news/4653750/vancouver-polish-church-vandalized/,Vancouver Polish church daycare vandalized on 100th anniversary of nation’s independence,2018-11-11,2018-11-11,0,British Columbia,Vancouver,,Criminal: Unknown,,,,,,,,,,,,,,Vandalism,C; vandalism; other (antifa); Vancouver,,,,
237,https://www.ctvnews.ca/canada/montreal-man-alleges-racial-profiling-at-hudson-s-bay-1.4177708,Montreal man alleges racial profiling at Hudson's Bay,2018-11-14,2018-11-14,0,Quebec,Montreal,,,,,Black/African/Caribbean,,,,,,,,,,,,Human Rights tribunal; race relations; anti-black; Montreal,,,,
238,https://montrealgazette.com/news/montreal-police-obtain-warrant-to-arrest-alleged-neo-nazi,Montreal police obtain warrant to arrest alleged neo-Nazi,2018-11-13,2018-11-12,1,Quebec,Montreal,,Criminal: Unknown,,,,,,,,,,,,,,Hate speech: Other,C (pending charge); hate speech; white supremacists; Montreal,,,,
239,https://globalnews.ca/news/4672372/okanagan-conservatives-facebook-poster-denies-hes-racist/,Okanagan Conservatives Facebook poster denies he’s racist,2018-11-16,2018-11-16,0,British Columbia,Okanagan,,Non-Criminal,,,,,,,,,,,,Religious discrimination: Anti-Sikhism,Online: Social media,Hate speech: Other,"NC; hate speech; anti-sikh; Okanagan, BC",,,,
240,https://www.cbc.ca/news/canada/british-columbia/ignorance-and-fear-racist-graffiti-at-kelowna-sikh-temple-draws-condemnation-1.4912345,Ignorance and fear': Racist graffiti at Kelowna Sikh temple draws condemnation,2018-11-19,2018-11-19,0,British Columbia,Kelowna,,Criminal: Unknown,,,,,,,,,,,,Religious discrimination: Anti-Sikhism,,"Hate speech: Other, Vandalism","C; vandalism, hate speech; anti-sikh; Kelowna, BC",,,,
241,https://o.canada.com/pmn/news-pmn/canada-news-pmn/halifax-restaurateur-decries-racial-remarks-after-road-rage-incident/wcm/28c6b465-bff3-4cab-9391-374d100dd08f,Halifax restaurateur decries 'racial remarks' after road rage incident,2018-11-21,2018-11-21,0,Nova Scotia,Halifax,,Non-Criminal,,,,,,,,,,,,,,Hate speech: Other,NC; hate speech; anti-asian; Halifax,,,,
242,https://www.ctvnews.ca/canada/first-female-indigenous-dean-of-canadian-law-school-sues-for-racial-discrimination-1.4186803,First female Indigenous dean of Canadian law school sues for racial discrimination,2018-11-21,2018-11-21,0,Ontario,Toronto,,,,,Indigenous,,,,,,,,,,Educational institute: Post-secondary,,Pending litigation; discrimintation at work; anti-indigenous; Toronto,,,,
243,https://www.thepeterboroughexaminer.com/opinion-story/9043664-peterborough-farmers-market-allegations-mirror-resurgent-anti-semitism/,Peterborough farmers’ market allegations mirror resurgent anti-Semitism,,2018-11-22,,Ontario,Peterborough,,,,,,,,,,,,,,Religious discrimination: Anti-Semitism,,,"Human Rights tribunal; hate crime, race relations; anti-semitic; Peterborough",,,,
244,https://www.cbc.ca/news/canada/ottawa/bhatnagar-ottawa-police-human-rights-tribunal-1.4913293,"Police officer denied promotion because of race, hearing told",2018-11-20,2018-11-22,-2,Ontario,Ottawa,,,,,South Asian,,,,,,,India,,,,,Human Rights tribunal; discrimintation at work; anti-indian; Ottawa,,,,
245,https://toronto.citynews.ca/2018/11/22/peel-police-officer-video-arrest-racism/,Peel officer records himself making racially-charged comments during arrest,2018-11-22,2018-11-22,0,Ontario,Peel Region,,,,,,,,,,,,,,Xenophobia,,Hate speech: Other,"Police investigation; hate speech; anti-immigration; Peel, ON",,,,
246,https://www.cbc.ca/news/indigenous/neepawa-waywayseecappo-peewee-hockey-game-1.4924967,Peewee hockey game in Neepawa turns ugly as fans hurl racist taunts at First Nations team,2018-11-30,2018-11-30,0,Manitoba,Neepawa,,Non-Criminal,,,Indigenous,,,,,,,,,,Sports: Hockey,Hate speech: Other,NC; hate speech; anti-indigenous; Neepawa,,,,
247,https://www.cbc.ca/news/canada/edmonton/discrimination-hotel-pool-access-1.4917261,Edmonton hotel accused of racial discrimination against 4 young men,2018-11-30,2018-11-30,0,Alberta,Edmonton,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,,,NC; race relations; anti-black; Edmonton,,,,
248,https://www.huffingtonpost.ca/2018/11/29/lynn-beyak-letters-senate-ethics-investigation_a_23604499/,Lynn Beyak Posts New Letter Of Support Amid Investigation Into 'Racist' Letters,,2018-11-29,,Ontario,Ottawa,,Non-Criminal,,,Indigenous,,,,,,,,,,,Hate speech: Letter/flyer,NC Investigation; race relations; anti-indigenous; Ottawa,,,,
249,https://globalnews.ca/news/4707986/mcgill-student-stunt-driving-charges-driving-while-black-opp/,McGill student charged with stunt driving vows to fight ‘abusive driving while black’ OPP case,2018-11-28,2018-11-28,0,Ontario,Toronto,,,,,Black/African/Caribbean,,,,,,,,,,,,Pending litigation; race relations; anti-black; Toronto,,,,
250,https://o.canada.com/news/white-reservist-who-hurled-racial-abuse-at-black-soldiers-wont-be-disciplined-army-decides/wcm/befde57c-d8f1-487f-b761-0e0c2031a3da,"White reservist who hurled racial abuse at black soldiers won't be disciplined, Canadian Forces says",2018-12-03,2018-12-02,1,Ontario,Toronto,,,,,Black/African/Caribbean,,,,,,,,,,Protective services: Military,Hate speech: Other,Military investigation; hate speech; anti-black; Toronto,,,,
251,https://www.theglobeandmail.com/canada/toronto/article-protesters-voice-concerns-about-york-school-board-trustee-elect-at/,York Region District School Board on Monday night in a backlash against a trustee-elect accused of making racist remarks during her campaign,2018-12-03,2018-12-03,0,Ontario,Toronto,York,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,Educational institute: Other,Hate speech: Other,NC; hate speech; anti-black; York,,,,
252,https://lfpress.com/news/local-news/racist-costume-prompts-legion-to-consider-halloween-party-ban,Racist costume prompts legion to consider Halloween party ban,2018-12-05,2018-12-05,0,Ontario,London,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,,,NC; race relations; anti-black; London,,,,
253,https://nationalpost.com/news/canada/aboriginal-poet-faces-backlash-for-calling-out-nhl-themed-totem-poles,Indigenous poet faces racist backlash over criticism of NHL-themed totem poles,2018-12-13,2018-12-13,0,Nova Scotia,Halifax,,Non-Criminal,,,Indigenous,,,,,,,,,,,,NC; race relations; anti-indigenous; Halifax,,,,
254,https://www.sookenewsmirror.com/news/fix-canada-first-posters-found-at-victoria-bus-stops/,‘Fix Canada First’ posters found at Victoria bus stops,,2018-12-12,,British Columbia,Victoria,,Non-Criminal,,,,,,,,,,,,Xenophobia,Transit,Hate speech: Other,NC; hate speech; anti-immigration; Victoria,,,,
255,https://globalnews.ca/news/4751153/edmonton-transit-bus-driver-racist-rant-young-women-city-hall/,Edmonton Transit driver who stopped racist verbal tirade against young women thanked at city hall,2018-12-11,2018-12-11,0,Alberta,Edmonton,,Non-Criminal,,,Indigenous,,,,,,,,,,Transit,Hate speech: Other,NC; hate speech; anti-indigenous; Edmonton,,,,
256,https://www.cbc.ca/news/indigenous/christina-gliddy-police-thunder-bay-1.4941154,Racial discrimination' clouded Thunder Bay police investigation into Indigenous woman's death,2018-12-11,2018-12-11,0,Ontario,Thunder Bay,,,,,Indigenous,,,,,,,,,,,,Police investigation; race relations; anti-indigenous; Thunder Bay,,,,
257,https://www.cbc.ca/news/canada/montreal/excessive-force-crarr-arrest-1.4941511,"New video shows Montreal police used excessive force during arrest, couple says",2018-12-11,2018-12-22,-11,Quebec,Montreal,,Criminal: Unknown,,,Black/African/Caribbean,,,,,,,,,,,Harassment: Other,C (Quebec Human Rights and Youth Rights Commission); harassment; anti-black; Montreal,,,,
259,https://www.cbc.ca/news/canada/montreal/quebec-city-assault-bar-possibly-hate-crime-1.4947953,"Assault in Quebec City a possible hate crime, police say",2018-12-15,2018-12-15,0,Quebec,,,Criminal: Unknown,,,,,,,,,,,,,,,C; hate crime; anti-racism; Quebec,,,,
260,https://news.vice.com/en_ca/article/gy7n33/a-toronto-conference-on-racism-will-feature-both-anti-islam-speakers-and-jewish-groups,Toronto conference on racism will feature both anti-Islam speakers and Jewish groups,2018-12-19,2018-12-29,-10,Ontario,Toronto,,Non-Criminal,,,,,,,,,,,,Religious discrimination: Islamophobia,,,NC; race relations; anti-muslim; Toronto,,,,
262,https://www.cbc.ca/news/canada/toronto/peel-officer-racist-statements-1.4956960,Family asks OIPRD to investigate officer recorded making racist statements after arrest,2018-12-21,2018-12-22,-1,Ontario,Mississauga,,Non-Criminal,,,,,,,,,,,,Religious discrimination: Islamophobia,,,NC Investigation; race relations; anti-muslim; Mississauga,,,,
264,https://www.cbc.ca/news/politics/facebook-faith-goldy-ban-alt-right-1.5088827,Facebook bans Faith Goldy and 'dangerous' alt-right groups,2019-04-08,2019-04-08,0,Ontario,Ottawa,,Non-Criminal,,,,,,,,,,,,,Online: Social media,,NC; other; white supremacists; Ottawa,,,,
265,https://www.cbc.ca/news/canada/edmonton/leduc-indigenous-family-racist-letter-1.4964125,Indigenous family in Leduc shocked by racist letter,2019-01-02,2019-01-02,0,Alberta,Leduc,,Non-Criminal,,,Indigenous,,,,,,,,,,,Hate speech: Letter/flyer,NC; hate speech; anti-indigenous; Leduc,,,,
266,https://www.ctvnews.ca/sports/quebec-politician-says-criticism-of-comtois-is-anti-francophone-racism-1.4239127,Quebec politician says criticism of Comtois is 'anti-francophone racism',2019-01-03,2019-01-03,0,Quebec,,,Non-Criminal,,,,,,,,,,,,,,Hate speech: Other,NC; hate speech; anti-francophone; Quebec,,,,
267,https://nationalpost.com/news/politics/radio-canada-accused-of-racism-for-parody-mocking-pms-india-trip,Radio-Canada parody mocking Trudeau’s India trip blasted as racist,2019-01-03,2019-01-03,0,Quebec,Montreal,,Non-Criminal,,,South Asian,,,,,,,India,,,,Hate speech: Other,NC; hate speech; anti-Indian; Montreal,,,,
268,https://www.cbc.ca/news/canada/edmonton/barber-shop-racist-graffiti-1.4965474,Barbershop targeted with racist graffiti to host anti-racism event,2019-01-03,2019-01-03,0,Alberta,Edmonton,,Criminal: Unknown,,,,,,,,,,,,Religious discrimination: Islamophobia,,Vandalism,C; vandalism; anti-muslim; Edmonton,,,,
269,https://www.castlegarnews.com/news/yellow-vest-protesters-demonstrate-in-cranbrook/,Yellow Vest and counter protesters demonstrate in Cranbrook,,2019-01-05,,British Columbia,Cranbrook,,Non-Criminal,,,,,,,,,,,,Xenophobia,,,NC; rally; anti-immigration; Cranbrook,,,,
270,https://www.cbc.ca/news/canada/edmonton/edmonton-chop-shop-1.4968150,Cut Hate with Hair at Edmonton's Chop Shop draws dozens of supporters,2019-01-06,2019-01-06,0,Alberta,Edmonton,,Non-Criminal,,,,,,,,,,,,,,,NC; other; anti-racism; Edmonton,,,,
271,https://leaderpost.com/news/local-news/yellow-vests-not-welcome-at-regina-oil-and-gas-rally,Yellow vests not welcome at Regina oil and gas rally,2019-01-08,2019-01-07,1,Saskatchewan,Regina,,Non-Criminal,,,,,,,,,,,,,,,NC; rally; other; Regina,,,,
272,https://www.cbc.ca/news/canada/thunder-bay/thunder-bay-enough-rally-1.4970390,Thunder Bay rally participants have had 'enough' of racism toward Indigenous people,2019-01-09,2019-01-09,0,Ontario,Thunder Bay,,Non-Criminal,,,,,,,,,,,,,,,NC; rally; anti-racism; Thunderbay,,,,
273,https://www.cbc.ca/news/canada/calgary/cardston-doctor-lloyd-clarke-controversy-1.4969118,"Cardston doctor accused of racist confrontation will apologize, won't be disciplined",2019-01-09,2019-01-09,0,Alberta,Cardston,,Non-Criminal,,,Indigenous,,,,,,,,,,,Hate speech: Other,NC; hate speech; anti-indigenous; Cardston,,,,
274,https://www.seattletimes.com/nation-world/nation/china-ambassador-accuses-canada-and-allies-of-racism/,China ambassador accuses Canada and allies of racism,,2019-01-09,,Ontario,Ottawa,,Non-Criminal,,,,,,,,,,,,,Politics,,NC; political; anti-asian; Ottawa,,,,
275,https://www.narcity.com/news/canadians-made-a-facebook-protest-group-about-justin-trudeau-and-its-full-of-death-threats,Canadians Made A Facebook Protest Group About Justin Trudeau And It's Full Of Death Threats,,2019-01-09,,,,,Non-Criminal,,,,,,,,,,,,Xenophobia,Online: Social media,Hate speech: Other,NC; hate speech; anti-immigration; National,,,,
276,https://www.cbc.ca/news/canada/ottawa/ups-incident-racist-comment-gatineau-1.4971293,UPS shutters pickup location after alleged racist incident,2019-01-10,2019-01-10,0,Quebec,Gatineau,,,,,Black/African/Caribbean,,,,,,,,,Xenophobia,Politics,Hate speech: Other,Investigation; hate speech ; political; anti-black ; anti-immigration; Gatineau,,,,
277,https://www.ctvnews.ca/politics/man-booed-at-trudeau-town-hall-for-christianity-and-islam-don-t-mix-remark-1.4249600,Man booed at Trudeau town hall for 'Christianity and Islam don't mix' remark,2019-01-11,2019-01-11,0,Saskatchewan,Regina,,Non-Criminal,,,,,,,,,,,,"Religious discrimination: Islamophobia, Xenophobia",,Hate speech: Other,NC; hate speech; anti-immigration ; anti-muslim; Regina,,,,
278,https://globalnews.ca/news/4840763/radio-host-threats-yellow-vest/,"B.C. radio host faces torrent of threats, abuse after criticizing Yellow Vest protesters",2019-01-12,2019-01-11,1,British Columbia,Kamloops,,Non-Criminal,,,,,,,,,,,,,,Harassment: Other,NC; harrassment; other; Kamloops,,,,
279,https://www.cbc.ca/news/canada/edmonton/yellow-vests-canada-alberta-1.4974721,Yellow Vest protests Alberta Legislature,2019-01-11,2019-01-11,0,Alberta,Edmonton,,Non-Criminal,,,,,,,,,,,,"Religious discrimination: Islamophobia, Xenophobia",,,NC; rally; anti-immigration ; anti-muslim; Edmonton,,,,
280,https://www.coastmountainnews.com/news/suspicious-fire-at-merritt-church-considered-possible-hate-crime/,Suspicious fire at Merritt church considered possible hate crime,,2019-01-11,,British Columbia,Merritt,,Criminal: Unknown,,,,,,,,,,,,,,,C; arson; other; Merritt,,,,
281,https://www.cbc.ca/news/canada/british-columbia/un-site-c-dam-indigenous-rights-agreement-1.4978411,UN committee warns that Site C dam may violate Indigenous rights agreement,2019-01-15,2019-01-15,0,Alberta,Peace River,,,,,Indigenous,,,,,,,,,,,,Violates International Law (UN); violates International Convention on the Elimination of All Forms of Racial Discrimination; anti-Indigenous; Peace River,,,,
